Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,Actual,Predicted
3.9789528604267437,3.585818713660138,2.6989307524789137,-0.6425859792517119,-0.7742440071566538,-0.34399949786437845,-0.13741837555836547,-0.4610194540811725,-0.6447395443847728,-0.2779708830492207,0.06459225631831667,0.9246651923367989,1.0888754410940695e-167,1,1
0.5126770799179685,0.04575784006268353,0.21456641344825508,-0.03419352633911557,-0.5780880226597377,-0.3052140186275004,0.22920377409076836,0.224002168481581,-0.06908190807457222,0.6472495401465583,-0.2786502214468489,-0.5410231059749936,-1.1178569167125428e-168,0,0
-1.3251280916249455,-0.9567170074678175,-1.0187043835420317,-0.8953659506125006,2.063033175656774,1.2055684863422131,3.0334993926109206,-0.9063069422311023,-0.8745082699258733,-1.1173110589287585,2.1516959355323406,-1.0664908484954305,-1.1178569167125428e-168,1,1
-0.7106987000339907,-1.1875917882627995,-1.4467799472549432,0.3826874443911381,-0.5131020491008066,-0.28823848512801004,-0.9251968701533891,0.5804295576762561,0.336959957865749,0.968645399358322,-1.279795170337648,0.15333952565414272,-1.1178569167125428e-168,0,0
-1.0488039113540788,-0.6480963611834937,-0.567562431726717,-1.0259670328873502,0.9116103848832244,0.3392645949889932,1.2152339905849503,-1.3317165531558226,-0.9877307381110203,-1.758037387541495,1.9002332196224034,-1.5986003827248878,-1.1178569167125428e-168,1,1
-0.38171850623702014,-0.5698452700270576,-0.4665917712995497,1.9399633305565545,-0.23745540117842653,-0.20147181076836074,-0.4024620012423517,1.6412466508983679,1.9768621285529366,1.3792872031813244,-0.9032735702120532,0.5042953846796541,-1.1178569167125428e-168,0,0
-0.35373600724568843,-0.2522335367270268,-0.0942109274025154,-0.9596965064169741,-0.09395158395273843,-0.14647280733201629,-0.5635070839186281,-1.0737479460309638,-0.9314674928320948,-0.7147013952809205,-0.5407309229710607,0.2267887769695532,-1.1178569167125428e-168,1,1
-0.03437371513001992,-0.053757395919432446,0.11500279868331416,-0.45082035199590376,-0.2417694720022166,-0.19851829115230774,0.14531616781430381,-0.21507577394256433,-0.4690487828646378,-0.17748664144052054,0.28521088761612856,0.0032527615129765057,-1.1178569167125428e-168,1,0
2.839743045021586,2.4984704207165582,2.070592983929558,-0.27869507607396066,-0.710101963710775,-0.3291724323648712,-0.1682379307629563,-0.01666626099890068,-0.3020150858732965,-0.024792755523675658,-0.07674763849267406,0.9350501990865018,-1.1178569167125428e-168,1,1
2.260865254548439,1.2490447020174331,1.2314353658029247,-0.18447521109503884,-0.7987331021911315,-0.3512821351486508,0.28983793604146907,0.07900685218072663,-0.2133976679961355,0.155180165935807,-0.12355531944993521,-0.12122315437540862,-1.1178569167125428e-168,0,0
-0.8510241519880425,-0.1325631957321323,0.03373810977295281,-1.017581334850104,0.7032527505353541,0.2008946738105732,-0.40298102646395095,-1.2868733831721466,-0.9806928915080573,-1.5310493132475125,0.5502529351830676,0.0053001854333671,-1.1178569167125428e-168,1,1
-1.226495310975791,-1.2107044476042719,-1.4969603905324231,2.1014801396565725,0.5731965439618856,0.14322308664974462,0.1136779982463634,1.735096068813994,2.153038518524226,0.9918377595575957,-0.10575575057095161,-0.9834029979145416,-1.1178569167125428e-168,0,0
-0.9669398490379177,-1.1240842042376478,-1.3172211621315861,0.16260611638654068,-0.019110806254907513,-0.12527218733391776,-0.10935020087507495,0.4042232154335673,0.12711320560885728,0.3241233212191225,-0.2354657104829563,-1.5519061822390308,-1.1178569167125428e-168,0,0
0.8403304828458885,1.8720057059373434,1.6692677640535976,-0.8705243638194179,-0.311486545747809,-0.23017673728448926,0.14715990690687042,-0.850268186016928,-0.8518515942765947,-0.6767142417955915,0.31329457066770555,0.5993612628815134,-1.1178569167125428e-168,1,1
1.305336047346602,0.7197458129516761,0.8188270159078489,0.5088070180385792,-0.6655056688948886,-0.32101019270731707,-0.0972913034972794,0.6886553080470021,0.47468093699933506,0.34122327428060817,-0.07711640529855097,0.4966871584869093,1.1981770062837404e-167,0,0
-0.4109238907883829,0.05437602879199189,0.22303803306014738,-0.8951752868558241,0.11126463937544032,-0.07218205997538213,-0.25327296764933943,-0.9043205497425971,-0.8737359743373587,-0.8425531617917201,0.20232546678481514,0.695755732323827,-1.1178569167125428e-168,1,1
-1.3198422420582692,-0.9060994791315443,-0.9374803045108626,-1.0235474722782738,2.127295114018243,1.2477973845940737,0.7766756937531294,-1.3178909670320158,-0.9856839584942317,-2.442427735704976,2.973902963468108,0.45091422456236974,-1.1178569167125428e-168,1,1
-1.0408857939588358,-0.6100344849628844,-0.517908274740003,-1.0011316971749928,0.8094956869763787,0.2573411419461647,-0.5929704306646326,-1.2142588094156512,-0.9668490148808032,-1.5750523204879339,0.3457669429642165,0.30327436933694496,1.238751072149603e-167,1,1
-0.3563256472551689,0.29118463880840223,0.44736723111987675,-1.023377756743955,0.18687164044677274,-0.029423915182244523,-0.4239796174427906,-1.3170751589879122,-0.9855597563575929,-1.205545985077093,0.26922824677282226,0.5537663024206606,-1.1178569167125428e-168,1,1
-0.6449479533323751,-1.3301023275178978,-1.792773530724731,0.09800206622713253,-0.7936125171522179,-0.351092212718223,-1.0915759794258102,0.31370805934895035,0.02624514408459409,1.721725165973789,-1.911755244934265,0.3286944253136713,-1.1178569167125428e-168,0,0
-0.20278024290703964,-0.8513398972042173,-0.8532889417990948,1.143721991499248,-0.6085452117811242,-0.3095701579791861,-0.7922972110312614,1.139980750728983,1.1214757644819617,1.3431381078041784,-1.3427728831702825,0.47646919717946107,-1.1178569167125428e-168,0,0
1.380094585068839,0.3670597850783395,0.5161021606607323,0.5610596141364086,-0.747466249308414,-0.33794808100752183,-0.2489722391453101,0.7284187922550628,0.5269699450705851,0.5067583171765201,-0.25740807062558974,0.37148039554002565,-1.1178569167125428e-168,0,0
2.404742136680105,1.7616428061332432,1.594832024092534,-0.1950288669976345,-0.7603270061986177,-0.34341773766319134,0.4510997969771708,0.0687615172488729,-0.22313858463402397,0.3537027855922841,-0.26860924075571296,0.05014345262132903,-1.1178569167125428e-168,0,0
1.2434670964205097,2.1068151893143603,1.823712796437975,-1.0128942292377963,-0.4365773835674825,-0.26890713169066355,1.6079161408242735,-1.2641210826607068,-0.9766807401955504,-1.2719115003336412,1.9487797919812688,-2.212889855252917,-1.1178569167125428e-168,1,1
0.6707463615666057,0.5019882883407312,0.6350056207212315,0.20308982572067263,-0.5349938771914824,-0.29474239234550836,0.8754754768156305,0.43934410862568796,0.1675173200246276,0.006346266300876225,0.9412733433472897,-0.5685173845750795,1.3381161314129402e-167,0,0
-1.1548379470920582,-0.6146890534565511,-0.5239240722451939,-1.0108770367097586,1.4069541157851253,0.6575443313689634,-0.03210360503613439,-1.255359486791453,-0.975056484342298,-1.4302864120519356,1.2118885347693085,0.2058176560485043,-1.1178569167125428e-168,1,1
0.4502912666854623,-0.4657371339256606,-0.3384907105622161,-0.16205847496776152,-0.7033618080835482,-0.333774105953372,-0.5422602647116979,0.09555860741485035,-0.197533544986544,0.6434145152582582,-0.8741525950034797,-0.07446722529601763,-1.1178569167125428e-168,0,0
-0.9105032808066148,-0.033106267252366456,0.13593508776824498,-1.0229564034662557,1.0033491543877089,0.3836358022068904,1.6211233941051437,-1.3147386099351197,-0.9852019164361083,-1.6196229257240178,2.1715333618698343,-0.9666778785856872,-1.1178569167125428e-168,1,1
-0.2873778141220959,1.2450187606749392,1.2284537469016281,-1.0322661310367955,0.3581642412871169,0.029756346021097592,-0.2194993879294792,-1.3714980683368283,-0.9930081545023433,-1.7135316065418955,0.6180949491650525,0.5761163200287501,-1.1178569167125428e-168,1,1
-0.6337874574478962,-1.0864019383615047,-1.245221661178163,1.4993986940637845,-0.4524857054789055,-0.2684067229210705,-0.8966204210162771,1.373346952696051,1.5017639517938042,1.1586110534270173,-1.253053534818769,0.5570546259887403,-1.1178569167125428e-168,0,0
0.8099208624053382,-0.09135538753464081,0.07651120363082603,0.39190540932857965,-0.7122841752383525,-0.3329106323065331,-0.3599135390224691,0.5950922541015486,0.35522507114895396,0.45283858564425966,-0.46252664472492483,0.17499179832434403,-1.1178569167125428e-168,0,0
-1.2863527616887533,-1.0897543514095263,-1.2514973634546702,-1.010686055953891,1.4475165411977742,0.7464386579255903,-0.385245355409804,-1.2546318916550845,-0.9749196189383732,-1.4364545477272759,0.6971155206487398,0.37520170923077434,-1.1178569167125428e-168,1,1
-1.3003107082007566,-1.0464840867419698,-1.1722766808917684,-1.019824405399178,1.4856395507387283,0.7151916100227294,-0.37401846597862254,-1.2982846085522282,-0.9825932832806625,-1.5427614310932172,0.502762571059637,0.552832961836863,4.786083687850739e-168,1,1
-1.0699872732011777,-0.5851646127996503,-0.48602237049824065,-1.0076106400718183,1.0034861045909738,0.3805336458776774,-0.1787501471095663,-1.241163882078498,-0.972331336168563,-1.35511387029422,0.4279048271905059,-0.41639478058502954,4.885448747114076e-169,1,1
-1.6131456155188675,-1.453180849817665,-2.2270247374768877,-0.9260314642068125,7.462794736696878,9.316811247484496,0.48239830206456846,-0.9867390383699528,-0.9038774534929955,-2.3960950033828095,2.2046073464719367,-6.81003213175717,1.308306613633939e-167,1,1
1.2483373247511058,-0.11012546300656328,0.05710563796034975,-0.17071750265546495,-0.8041883493639818,-0.349589016191242,-0.4604310795162071,0.09081918912807317,-0.20209213195091089,0.5641571770000791,-0.7969250192193168,-0.03884976353018315,6.881030353986097e-168,0,0
0.36961012634893875,-0.21916470799684,-0.058272336500194775,-0.9426314209415262,-0.518538296295169,-0.2861029851095709,-0.8206838307416892,-1.024520738922364,-0.9163915255049193,-0.2090258967027962,-0.7747260213994117,0.632884454927095,-1.656084321055619e-170,1,1
-0.6164805628989399,0.5318964252440432,0.6608196501645592,-1.0265607316110836,0.6151881864116279,0.16020229263832414,0.21252474849491168,-1.3351537711393981,-0.9882225669539179,-1.8403342049404126,1.6229948183930534,0.3220412576843526,-1.1178569167125428e-168,1,1
-1.401495829517692,-1.3407284924960978,-1.8231406693370797,3.0056822879158083,1.0818045895251551,0.43046898136674383,0.5114024588696757,2.2249979311942063,3.15475795955287,1.326199547335219,0.2309707031717761,-2.271413119483428,-1.1178569167125428e-168,0,0
0.07622416148886445,-0.04649747507153956,0.12237824798487795,1.3355025853156237,-0.35766614296624827,-0.24403885181732518,-0.43852424020267267,1.270083108087293,1.3296323557881364,0.9314195821775546,-0.6786915661635615,0.8844877985898286,-1.1178569167125428e-168,0,0
1.134579661042451,1.433877738012789,1.3660640391244683,0.24225834693816467,-0.5360431402229533,-0.29606148017486367,-0.26314838273021796,0.4706130196499287,0.20408570229019338,0.4837239741604318,-0.20435401359466904,1.0371595323203946,-1.1178569167125428e-168,0,0
0.02310723466889259,-0.5115512071230723,-0.39404668516041047,0.33835765029491666,-0.49547214741764717,-0.2803355419966999,-0.7548572037446771,0.5504038569733167,0.299942405111098,0.7899762655077055,-0.9580019224606964,0.8831820341580968,-1.1178569167125428e-168,0,0
-1.045367043440263,-0.3156370479311217,-0.16445115014566447,-1.0191286765590388,1.198300209367946,0.5063176862175433,-0.455634378329468,-1.2946724824606526,-0.9819998143953871,-1.679455441864603,0.6237941247085312,0.15231300867157171,-1.1178569167125428e-168,1,1
0.29209676581826616,0.05391199779845882,0.22258248481736345,-0.029426612465243238,-0.4586734484397108,-0.2746491460416288,0.18023998544409825,0.23049669151340435,-0.06233550056980022,0.24230742973915262,0.22795505667351273,-0.049065768135234826,-1.1178569167125428e-168,0,0
1.252589449704935,1.9133067102551424,1.6968118626708248,-1.024415529967895,-0.42993751753362325,-0.2642505311844493,0.41731344220306965,-1.3227611235117371,-0.9864174658837286,-1.3454333214785217,1.2287037519306205,-0.005098780775736539,-1.1178569167125428e-168,1,1
-0.27897480528474955,-0.4925596987411087,-0.3708669911525243,1.6201990662788865,-0.32692334594851297,-0.23440588997342252,-0.47447187620182574,1.4490400549733367,1.6318246328809014,1.2135555691967852,-0.8614601868145887,0.6594808613309382,-1.1178569167125428e-168,0,0
-0.2853716423863568,-0.8846649795128941,-0.9040959942720226,0.16439527959532999,-0.5841386314118123,-0.3071783671933913,-0.7424373838250303,0.3988042699999003,0.12094212984328222,0.8306712959830496,-1.0907965102440194,0.051897015841316035,-1.1178569167125428e-168,0,0
-0.5382292082503257,-0.3808296911899092,-0.23862728194372168,1.04316914982086,-0.04530920013818222,-0.1440199173695313,1.530700478501352,1.0750788729743885,1.021268094838486,0.8768288400700617,0.6778366564355169,-0.8979649830741723,-1.1178569167125428e-168,0,0
2.0726954041476353,1.409958234051899,1.3488835328094388,-0.6551344880088977,-0.7329302597570703,-0.339815412089413,0.1384838687700892,-0.4811899010494894,-0.6576081009074936,-0.24332192854612866,-0.07512312276837224,-0.24087839955142698,-1.1178569167125428e-168,1,1
1.2622206725797116,-0.012429860656519657,0.15674800420773477,-0.18247283827018124,-0.7956405990390817,-0.35026019067543374,-0.21531930664628599,0.07883671713090508,-0.2135599185093496,0.4216342027627537,-0.4008720920767477,-0.3813127467854492,-1.1178569167125428e-168,0,0
-1.071604466087757,-0.3822584095915668,-0.2402762995507432,-1.0155801990105806,1.256242851732133,0.5500024266319069,-0.45340912159279884,-1.2770955890282192,-0.9790050745147255,-1.510356087004792,0.5933388758074193,0.32015685526569015,-1.1178569167125428e-168,1,1
-0.11440478122547704,-0.061809179994641986,0.1068015175589283,-0.9078299021411765,-0.3025171516738515,-0.23236462793979942,-0.5075075040890423,-0.9391205056776469,-0.8869382774157171,-0.3972317805522437,-0.5372573950178324,-0.38319684558196204,-1.1178569167125428e-168,1,1
0.1944177826211519,0.080690183968999,0.24876229843895514,-1.0261206332948851,-0.3477303419759725,-0.23703205199672642,-0.3833340166530711,-1.332607644106846,-0.9878588946749238,-1.3040010991549507,0.4430760592822943,-0.7177309262188419,-1.1178569167125428e-168,1,1
2.0005318349122505,1.0978732951963168,1.1179484061632023,-0.11731895867913422,-0.7799934411831146,-0.3483939656517853,0.28265759912111393,0.1451769477727258,-0.14903441961737568,0.12228981396546307,0.20757552924775277,-0.1438214114884409,-1.1178569167125428e-168,0,0
1.4489171989833463,1.4156499421859774,1.3529780151589488,-0.9092727120208369,-0.6097919308603578,-0.3150853379065751,-0.4515237914664672,-0.942386516670054,-0.8881416514347739,0.26466367192587903,-0.7944094379458183,0.3467432216449442,-1.1178569167125428e-168,1,1
2.111801099681732,1.4427258633827926,1.372401698418626,-0.9449415836965158,-0.6931094297767616,-0.32952813693851374,0.03231515365313267,-1.030226744492693,-0.9182102657407596,-0.8242307819752929,0.4799434818504608,-0.6842970922911532,-1.1178569167125428e-168,1,1
1.1068156296239382,0.2633602659962586,0.4218016933153561,0.17220105164102123,-0.6905819052607081,-0.3275758433229498,-0.3149734080346256,0.41304007779356494,0.13718983437130547,0.1819739956729466,-0.0449276793732004,0.4387119365139398,-1.1178569167125428e-168,0,0
-0.24510700302084357,-0.3750258017215976,-0.2319390661911345,2.6375420178298907,-0.2573470533581301,-0.1986456104408138,-0.03526190714866555,2.0306219839941404,2.7408270365761074,1.5252199507800264,-0.8888645966851634,0.22177480659218246,-1.1178569167125428e-168,0,0
0.4529928047200482,0.4623112091043565,0.6004636533310489,-0.9858333531607749,-0.20619435639032568,-0.1660971426057197,-0.19069198253217226,-1.1563928167699675,-0.9536503092818558,-0.9270409786765236,0.19027515182565644,0.3352331826020093,-1.1178569167125428e-168,1,1
-0.8973792410054829,-1.0617077771180383,-1.1997204145855964,0.277663078192654,-0.12287012441106336,-0.16978662624068164,-0.7585228400076901,0.49670058338430884,0.23502396909901715,0.779043460422764,-1.0593710542539845,0.5110611472016341,-1.1178569167125428e-168,0,0
-1.0286302959715825,-0.5290855694162713,-0.4156421968266757,-1.014879321427724,0.9616235472827632,0.3803170457290272,-0.6056373916970907,-1.2738756297351597,-0.9784372439071893,-1.6643412469420595,0.3725431631263459,0.5059273655952362,-1.1178569167125428e-168,1,1
0.09450083892203476,0.16635607517591583,0.3310764493358553,0.1511640398631388,-0.34448925629957794,-0.24255618070603385,1.154619358045762,0.3921582232317376,0.11339664485324048,0.4266148122027607,0.4073230203021693,-0.7458821781420135,-1.1178569167125428e-168,0,0
-1.1933548458750411,-0.8162064593675075,-0.8010751068698361,-0.9972897988151305,1.3882917764305502,0.6809099303606363,0.36069806303227403,-1.1979803675804968,-0.9633303141134926,-1.651844550815172,2.08617393073154,0.2543498438810039,-1.1178569167125428e-168,1,1
-0.5194330042720484,0.43611704374706056,0.5774699820890906,-1.0019319922722074,0.3924046465260939,0.048101044220175214,0.4596238673867501,-1.2166112967457532,-0.9673449447262589,-1.0848496779550376,0.6590321696594255,-0.05538659769525641,-1.1178569167125428e-168,1,1
-0.6155747217433603,-0.9966076817417698,-1.0853172189333014,0.21171222300209241,-0.3632132878267382,-0.24140863553208752,-0.6368024301833732,0.44505874561879644,0.17415857152863426,0.6649207036871821,-1.0096228710249724,-0.1852353171174751,-1.1178569167125428e-168,0,0
0.9286899590952914,1.1227674374434364,1.1368579109466677,-0.522972358729409,-0.4747935793692779,-0.27688519894464125,0.16651406617561706,-0.30037804220538994,-0.5339169451757847,-0.3226573044607564,0.40185517526532966,0.33890307640062045,3.8835177328754266e-168,1,1
0.7737032016143155,0.6025651333919874,0.7210775361319564,0.5909200668973343,-0.5368795155428571,-0.29362130241914247,-0.24347825808657253,0.7520913649334835,0.5585303137809605,0.35959559647468214,-0.07750000265454593,0.8043514796176627,-1.1178569167125428e-168,0,0
-0.27846593569440875,-0.27995223338369374,-0.12469743851584486,1.6295245087482997,-0.25595111026835776,-0.214166089047641,-0.1176256772582293,1.4542501897577105,1.640897973035725,1.4518975349422167,-0.8702830418961981,0.538880486157686,-1.1178569167125428e-168,0,0
-1.0264989050172775,-0.7450300299257486,-0.6991404277196452,-1.0123013670750853,0.6955439326000122,0.20858861727179373,0.10583089890869768,-1.2617629368856267,-0.9762479118408066,-1.5199181871178677,1.4596020558451328,-0.9905882312131288,-1.1178569167125428e-168,1,1
-0.6179112590770166,-0.6071536368132259,-0.5141926165310732,0.09284597867382273,-0.0809573606103905,-0.1544730326317021,1.1458742974684812,0.3419042753933933,0.0571621486533876,0.1018623478093108,0.6806975498359259,-1.638726431697307,-1.1178569167125428e-168,0,0
-0.0359402874814322,1.3951011713779247,1.338176938756316,-0.8306822867469349,0.16143930164395195,-0.05437864718971486,0.23587635197156878,-0.7699529365780698,-0.8162373024489764,-0.88421523653956,0.6173998295721798,0.952533378592136,5.481639102694099e-168,1,1
-0.8982957391158342,-0.9935940376283972,-1.0801982351268538,0.10722720353646438,-0.015705259995289732,-0.1317412698531442,-0.1044007740990989,0.35373245460873476,0.07026753515617631,0.1615601090255614,0.13905479508830093,-0.6841590477679442,2.9809517779001143e-168,0,0
0.802919243120455,0.5992002336249135,0.7182312893164531,-0.8180196338967665,-0.47095281706975234,-0.2730084756770444,0.02190141694606877,-0.7467345109640217,-0.8052517170333625,-0.2469866018922013,-0.020379215823164272,0.22278586591984856,-1.1178569167125428e-168,1,1
0.7067881826039026,0.21384187420770442,0.375805361133937,0.2654724298861672,-0.627323038957089,-0.31754449927817296,-0.45965028876172054,0.4896478939375009,0.2266213846165774,0.6354831221206991,-0.6712276688553569,0.6958835224824285,-1.1178569167125428e-168,0,0
-1.3658349946134778,-1.4448705584333121,-2.1889393574208373,3.0831490066042884,-0.03316811182902019,-0.13820391781628988,-1.1198902720820771,2.2492372973252035,3.2078972118617517,2.5929448716176857,-2.1365703450503486,1.0005160438272858,-1.1178569167125428e-168,0,0
-1.021721925040942,-0.45997091077535385,-0.3315844832186374,-1.0339029683630558,1.0759346447479938,0.446101501981339,2.9588896708689023,-1.3830979214504766,-0.9943759608606335,-2.0836816647269267,4.261123127566212,-1.4662896022854386,-1.1178569167125428e-168,1,1
0.26531583847741563,0.5130883735713225,0.6446083434472232,-0.9966829689908769,-0.28301363397484447,-0.218681123916436,-0.6540708618177165,-1.1967928624331472,-0.9630676747238988,-0.4384181001578029,-0.49781177471044186,0.6267972163824754,-1.1178569167125428e-168,1,1
-0.48019942528068077,0.9232127293810887,0.982668212543425,-0.9254632597269886,0.4872532360676863,0.08758929394981355,0.7171481712307807,-0.9779346111983107,-0.900843548150159,-1.0228948907242548,0.41976315490592564,0.3573070343867665,-1.1178569167125428e-168,1,1
-0.8700201738682865,-0.9205552429198397,-0.9603245935097987,0.848861864836587,0.01968523933208954,-0.11733783817529958,-0.688741719718894,0.9395634049610023,0.8198275630149446,0.796718261096891,-0.9117686031502422,0.8468727075881476,-1.1178569167125428e-168,0,0
-0.567613096794112,-1.0633007778757462,-1.2026182113634376,1.3088692292664892,-0.4917682324267998,-0.27948896947093893,-0.8981618109400656,1.2516027970347332,1.2994729427657832,1.1063027358006239,-1.2494662211864336,0.5668555447450506,-1.1178569167125428e-168,0,0
-0.6682973412367859,0.7285225612933925,0.8260443352482142,-1.0020169166475381,0.7346943064940806,0.20776417696821467,1.1885017060555632,-1.2180072024000979,-0.9676377153106505,-1.1544354277788587,1.0845580212898607,-1.0001463211994344,-1.1178569167125428e-168,1,1
0.28397083780496546,0.3087434974507341,0.46339973956421954,-0.5301362489803525,-0.24771439883604465,-0.19583574123967779,0.7092275847302183,-0.30894809828612996,-0.5402031962245979,-0.48635231407948787,0.7169379075266631,-0.28867215434736077,-1.1178569167125428e-168,1,1
0.07912551742541332,0.28032643989763995,0.43741402840517685,-0.9747708567319395,-0.2875067546064789,-0.22348925078826506,-0.36660745920182414,-1.1190851023336226,-0.9441218618544338,-1.0517785578493204,0.07508320688375653,-0.4301534079966571,-1.1178569167125428e-168,1,1
-0.09731635424933764,0.07198898353913322,0.24027969433482887,0.524217582526039,-0.2602818083671163,-0.21701855277123125,0.07620280512315983,0.6990594711680214,0.4882747651228043,0.8220561437778168,-0.41688130885863256,0.5158825172020344,-1.1178569167125428e-168,0,0
-0.44802341458675315,-0.5717673333518803,-0.4690210346228621,2.0632780720983237,-0.21344465198380808,-0.1966797128912519,-0.44381334745569206,1.7128098587375706,2.110744649731387,1.3099380508342662,-0.861624221272134,0.6575183322380477,-1.1178569167125428e-168,0,0
1.1406061689657525,0.049656063784821805,0.21840121801960127,-0.239782076067746,-0.7746225942521242,-0.34831846678898665,-0.4068480479901009,0.018050981892304294,-0.2704654297156554,0.39792478897315503,-0.7068759359460737,-0.010956887321893037,-1.1178569167125428e-168,0,0
-0.5200777500357265,-0.2609248181746351,-0.10373391515082894,0.9731558833287801,-0.012823684528463395,-0.13217992176567925,1.594826631354422,1.0282264174938862,0.9504309928467011,0.46445334798614457,0.9745583893724011,-0.6455995622691635,7.783596308961409e-168,0,0
1.4503452309227305,0.7805584737088147,0.8685485205023595,-0.6659725036976861,-0.6145465380645787,-0.3081964808521401,-0.3932069891229096,-0.4953414526376544,-0.6664972813130667,-0.3445942779467363,-0.13849412210759826,0.5790200467767207,-1.1178569167125428e-168,1,1
-0.6598836754446662,-0.8386233003327066,-0.8342354754367247,0.8220252091832099,-0.1870684313285057,-0.1906727772069443,-0.24146104202194865,0.9206546283554702,0.7925580179559042,0.5882994860512771,-0.20755452209108743,-0.14315040744164637,-1.1178569167125428e-168,0,0
2.086261707571777,0.900447278201264,0.9646841569582697,-0.8474986194134193,-0.7847781787850334,-0.351193075310517,-0.4947990286979872,-0.8083585418243325,-0.8337294222152162,-0.06616602398952685,-0.6498066416405932,-0.0015278881571354262,-1.1178569167125428e-168,1,1
1.6565546415130536,1.150666258219051,1.1579442865349563,-0.059217761417871696,-0.7148408353418171,-0.33626801193914885,0.5103001049071042,0.19956722959632692,-0.09424766542723849,0.5197865868736048,-0.26301346239069173,-0.2346028910161963,1.1286214647994044e-167,0,0
0.1723871928697194,0.5179006361373466,0.6487633068981218,-0.04313185522074065,-0.2544272294291058,-0.2096661201532123,1.6288384264178426,0.21871948544680875,-0.07455162238907999,0.14064275968386136,1.029775540281961,-0.5969162549144609,-1.1178569167125428e-168,1,0
-1.255961790919057,-0.8478360257720755,-0.8480211247448717,-1.0156812255198484,1.6311931608682029,0.8304716670739932,-0.6020936428829403,-1.2777212172330967,-0.9791147118692478,-1.5432414152756913,0.3129718606330734,0.6432464819337017,-1.1178569167125428e-168,1,1
-0.48569042122670847,-0.5171639657570084,-0.4009388710847847,2.697818951478497,-0.16743986389177343,-0.18356862548407651,-0.42791075499189224,2.062779867441572,2.8078115337710305,1.620841469044473,-0.9771764874394842,0.7682142197344008,-1.1178569167125428e-168,0,0
-1.342626811359789,-1.043367823104723,-1.1667134944684443,-0.5901138434066884,1.79091420696659,0.9402124540234069,2.5242805559046118,-0.3898376518080145,-0.5974602565381154,-0.6849345152544275,1.0829100860453966,-1.3780535622895187,-1.1178569167125428e-168,1,1
0.60104188464477,0.8076447395300087,0.8904831498901453,-1.0074528594133942,-0.3630697100775877,-0.24130377153272628,-0.32697337528791254,-1.2391450459748254,-0.9719343843548014,-1.3063738103208475,0.30916579691723745,0.1624062409124731,-1.1178569167125428e-168,1,1
